date,ticker,side,dollars,strategy
2024-11-30,BE,SELL,24.55060797543588,V08_BENCHMARK
2024-11-30,AAOI,SELL,20.07035749962185,V08_BENCHMARK
2024-11-30,RSP,BUY,20.536486173367223,V08_BENCHMARK
2024-11-30,SGOV,BUY,25.881458521442866,V08_BENCHMARK
2024-11-30,GLD,BUY,10.23259550651576,V08_BENCHMARK
2024-11-30,LEU,BUY,15.743568362795628,V08_BENCHMARK
2024-11-30,QCOM,BUY,20.647203903173494,V08_BENCHMARK
2024-11-30,FCX,BUY,13.605146839963549,V08_BENCHMARK
2024-11-30,MU,BUY,33.39690780846727,V08_BENCHMARK
2024-11-30,NBIS,BUY,12.654176775745075,V08_BENCHMARK
2024-11-30,NVDA,BUY,18.590016331495054,V08_BENCHMARK
2024-11-30,ORCL,BUY,11.174921922646849,V08_BENCHMARK
2024-11-30,GEV,BUY,11.046299068919822,V08_BENCHMARK
2024-11-30,NET,BUY,10.4246277414045,V08_BENCHMARK
2024-11-30,MRVL,BUY,10.041291981428081,V08_BENCHMARK
2024-11-30,VRT,BUY,9.82766257554772,V08_BENCHMARK
2024-11-30,MP,BUY,9.752868793405195,V08_BENCHMARK
2024-11-30,LITE,BUY,5.881798937843691,V08_BENCHMARK
2024-11-30,PLTR,BUY,1.8504666483542849,V08_BENCHMARK
2024-12-31,RSP,BUY,15.482304340664555,V08_BENCHMARK
2024-12-31,SGOV,BUY,13.296461400803224,V08_BENCHMARK
2024-12-31,GLD,BUY,5.431752977906751,V08_BENCHMARK
2024-12-31,LEU,BUY,15.883786933134456,V08_BENCHMARK
2024-12-31,MP,BUY,15.601559043171441,V08_BENCHMARK
2024-12-31,BE,BUY,13.28734239884703,V08_BENCHMARK
2024-12-31,MU,BUY,28.46673294235235,V08_BENCHMARK
2024-12-31,FCX,BUY,11.535130389357423,V08_BENCHMARK
2024-12-31,VRT,BUY,10.559449796573425,V08_BENCHMARK
2024-12-31,AAOI,BUY,10.429380722431752,V08_BENCHMARK
2024-12-31,ORCL,BUY,10.192818754736635,V08_BENCHMARK
2024-12-31,LITE,BUY,8.052780260828705,V08_BENCHMARK
2024-12-31,NVDA,BUY,11.771865607063482,V08_BENCHMARK
2024-12-31,QCOM,BUY,11.635550351409243,V08_BENCHMARK
2024-12-31,GEV,BUY,7.384916762830883,V08_BENCHMARK
2024-12-31,NET,BUY,4.250123997145224,V08_BENCHMARK
2024-12-31,PLTR,BUY,5.105144992328977,V08_BENCHMARK
2024-12-31,MRVL,BUY,2.5525724961283913e-05,V08_BENCHMARK
2025-01-31,MP,SELL,5.592788045451563,V08_BENCHMARK
2025-01-31,RSP,BUY,16.353415905065972,V08_BENCHMARK
2025-01-31,SGOV,BUY,21.13034697738435,V08_BENCHMARK
2025-01-31,GLD,BUY,6.006762449611308,V08_BENCHMARK
2025-01-31,AAOI,BUY,20.697116693420323,V08_BENCHMARK
2025-01-31,NVDA,BUY,22.75594145222572,V08_BENCHMARK
2025-01-31,FCX,BUY,13.112013470691728,V08_BENCHMARK
2025-01-31,MRVL,BUY,10.451525289540967,V08_BENCHMARK
2025-01-31,LITE,BUY,10.353196832370706,V08_BENCHMARK
2025-01-31,ORCL,BUY,9.957210130595719,V08_BENCHMARK
2025-01-31,VRT,BUY,9.674382710471633,V08_BENCHMARK
2025-01-31,BE,BUY,8.393940474712323,V08_BENCHMARK
2025-01-31,PLTR,BUY,19.172003639515452,V08_BENCHMARK
2025-01-31,MU,BUY,18.40654355825616,V08_BENCHMARK
2025-01-31,QCOM,BUY,8.70569729449005,V08_BENCHMARK
2025-01-31,GEV,BUY,5.483611460064466,V08_BENCHMARK
2025-01-31,NBIS,BUY,1.4915907412288547,V08_BENCHMARK
2025-01-31,LEU,BUY,0.7685600956348466,V08_BENCHMARK
2025-02-28,RSP,BUY,12.616644556758146,V08_BENCHMARK
2025-02-28,SGOV,BUY,13.494807432380995,V08_BENCHMARK
2025-02-28,GLD,BUY,4.495708099665329,V08_BENCHMARK
2025-02-28,AAOI,BUY,18.173196395159977,V08_BENCHMARK
2025-02-28,VRT,BUY,16.613487424782313,V08_BENCHMARK
2025-02-28,MRVL,BUY,16.597838369297257,V08_BENCHMARK
2025-02-28,LITE,BUY,15.91746666411953,V08_BENCHMARK
2025-02-28,GEV,BUY,12.218122939630447,V08_BENCHMARK
2025-02-28,QCOM,BUY,17.55932279184401,V08_BENCHMARK
2025-02-28,ORCL,BUY,8.236669781740062,V08_BENCHMARK
2025-02-28,NBIS,BUY,7.2939540247216,V08_BENCHMARK
2025-02-28,BE,BUY,6.071293286260726,V08_BENCHMARK
2025-02-28,MU,BUY,13.978527705481582,V08_BENCHMARK
2025-02-28,PLTR,BUY,13.565408920104602,V08_BENCHMARK
2025-02-28,FCX,BUY,5.5121351132128495,V08_BENCHMARK
2025-02-28,NVDA,BUY,7.4356206599961325,V08_BENCHMARK
2025-02-28,NET,BUY,3.782428324752935,V08_BENCHMARK
2025-02-28,LEU,BUY,2.4239861559002165,V08_BENCHMARK
2025-02-28,MP,BUY,2.229276737998724,V08_BENCHMARK
2025-03-31,RSP,BUY,6.573719832141904,V08_BENCHMARK
